INFO:root:2021/05/09 12:36:57 {'data': {'isFault': True, 'isButton': False, 'battery': 'NOT_PRESENT', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'PRESENT'}, 'error': 'NO_ERROR'} 42 0 2098 0 5065 -236
INFO:root:2021/05/10 02:02:41 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 66 3748 680 5026 779
INFO:root:2021/05/10 02:02:42 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 66 3726 787 5024 1238
INFO:root:2021/05/10 02:02:43 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 66 3754 651 5025 846
INFO:root:2021/05/10 02:02:44 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 66 3751 665 5026 779
INFO:root:2021/05/10 02:02:45 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 66 3737 733 5026 779
INFO:root:2021/05/10 02:02:46 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 66 3747 685 5025 846
INFO:root:2021/05/10 02:02:47 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 66 3721 811 5026 846
INFO:root:Status check complete. Commencing battery-level check.
INFO:root:Units calculated during this session:  0
INFO:root:2021/05/10 02:02:47 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 66 3721 811 5026 846
INFO:root:Battery below threshold, shutting down pi.
INFO:root:Shutdown will be issued in 2:00 minutes. PiJuice will cut power in 2:30 minutes.
INFO:root:Starting logging.py...
INFO:root:2021/05/10 03:02:38 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 63 3674 962 5023 991
INFO:root:2021/05/10 03:02:39 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 63 3738 636 5031 915
INFO:root:2021/05/10 03:02:40 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 63 3737 641 5026 779
INFO:root:2021/05/10 03:02:41 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 63 3734 656 5026 915
INFO:root:2021/05/10 03:02:42 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 63 3732 665 5026 779
INFO:root:2021/05/10 03:02:43 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 63 3725 699 5028 846
INFO:root:2021/05/10 03:02:44 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 63 3730 675 5025 846
INFO:root:2021/05/10 03:02:45 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 63 3719 728 5026 846
INFO:root:2021/05/10 03:02:46 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 63 3731 670 5026 779
INFO:root:2021/05/10 03:02:47 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 63 3728 685 5026 779
INFO:root:Status check complete. Commencing battery-level check.
INFO:root:Units calculated during this session:  0
INFO:root:2021/05/10 03:02:47 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 63 3728 685 5026 779
INFO:root:Battery below threshold, shutting down pi.
INFO:root:Shutdown will be issued in 2:00 minutes. PiJuice will cut power in 2:30 minutes.
INFO:root:Starting logging.py...
INFO:root:2021/05/10 04:02:38 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 61 3687 826 5029 1238
INFO:root:2021/05/10 04:02:39 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 61 3722 656 5025 846
INFO:root:2021/05/10 04:02:40 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 61 3722 656 5031 779
INFO:root:2021/05/10 04:02:41 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 61 3721 660 5026 718
INFO:root:2021/05/10 04:02:42 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 61 3722 656 5025 1068
INFO:root:2021/05/10 04:02:43 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 61 3711 709 5026 779
INFO:root:2021/05/10 04:02:44 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 61 3715 690 5028 779
INFO:root:2021/05/10 04:02:45 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 61 3691 806 5025 915
INFO:root:2021/05/10 04:02:46 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 61 3714 694 5026 779
INFO:root:2021/05/10 04:02:47 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 61 3715 690 5025 779
INFO:root:Status check complete. Commencing battery-level check.
INFO:root:Units calculated during this session:  0
INFO:root:2021/05/10 04:02:47 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 61 3715 690 5025 779
INFO:root:Battery below threshold, shutting down pi.
INFO:root:Shutdown will be issued in 2:00 minutes. PiJuice will cut power in 2:30 minutes.
INFO:root:Starting logging.py...
INFO:root:2021/05/10 05:02:38 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 59 3644 976 5020 1630
INFO:root:2021/05/10 05:02:39 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 59 3714 636 5026 991
INFO:root:2021/05/10 05:02:40 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 59 3711 651 5028 779
INFO:root:2021/05/10 05:02:41 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 59 3711 651 5026 602
INFO:root:2021/05/10 05:02:42 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 59 3692 743 5022 1151
INFO:root:2021/05/10 05:02:43 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 59 3712 646 5028 915
INFO:root:2021/05/10 05:02:44 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 59 3704 685 4965 915
INFO:root:2021/05/10 05:02:45 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 59 3691 748 5025 846
INFO:root:2021/05/10 05:02:47 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 59 3704 685 5026 991
INFO:root:2021/05/10 05:02:48 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 59 3704 685 5026 991
INFO:root:Status check complete. Commencing battery-level check.
INFO:root:Units calculated during this session:  0
INFO:root:2021/05/10 05:02:48 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 59 3704 685 5026 991
INFO:root:Battery below threshold, shutting down pi.
INFO:root:Shutdown will be issued in 2:00 minutes. PiJuice will cut power in 2:30 minutes.
INFO:root:Starting logging.py...
INFO:root:2021/05/10 06:02:38 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 57 3625 1030 5023 846
INFO:root:2021/05/10 06:02:39 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 57 3703 651 5026 846
INFO:root:2021/05/10 06:02:40 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 57 3700 665 5026 779
INFO:root:2021/05/10 06:02:41 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 57 3699 670 5028 779
INFO:root:2021/05/10 06:02:42 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 57 3680 762 5020 1424
INFO:root:2021/05/10 06:02:43 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 57 3698 675 5031 779
INFO:root:2021/05/10 06:02:44 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 57 3688 724 5025 915
INFO:root:2021/05/10 06:02:45 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 57 3681 758 5025 658
INFO:root:2021/05/10 06:02:46 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 57 3696 685 5026 779
INFO:root:2021/05/10 06:02:47 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 57 3693 699 5026 915
INFO:root:Status check complete. Commencing battery-level check.
INFO:root:Units calculated during this session:  0
INFO:root:2021/05/10 06:02:47 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 57 3693 699 5026 915
INFO:root:Battery below threshold, shutting down pi.
INFO:root:Shutdown will be issued in 2:00 minutes. PiJuice will cut power in 2:30 minutes.
INFO:root:Starting logging.py...
INFO:root:2021/05/10 07:02:39 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 57 3630 981 5022 1740
INFO:root:2021/05/10 07:02:40 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 57 3690 690 5026 779
INFO:root:2021/05/10 07:02:41 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 57 3691 685 5025 846
INFO:root:2021/05/10 07:02:42 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 57 3689 694 5026 779
INFO:root:2021/05/10 07:02:43 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 57 3635 957 5020 1424
INFO:root:2021/05/10 07:02:44 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 57 3690 690 5026 779
INFO:root:2021/05/10 07:02:45 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 57 3685 714 5026 1068
INFO:root:2021/05/10 07:02:46 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 57 3673 772 5028 846
INFO:root:2021/05/10 07:02:47 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 57 3685 714 5026 846
INFO:root:2021/05/10 07:02:48 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 57 3683 724 5026 991
INFO:root:Status check complete. Commencing battery-level check.
INFO:root:Units calculated during this session:  0
INFO:root:2021/05/10 07:02:48 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 57 3683 724 5026 991
INFO:root:Battery below threshold, shutting down pi.
INFO:root:Shutdown will be issued in 2:00 minutes. PiJuice will cut power in 2:30 minutes.
INFO:root:Starting logging.py...
INFO:root:2021/05/10 08:02:38 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 56 3611 1049 5018 934
INFO:root:2021/05/10 08:02:39 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 56 3692 656 5028 796
INFO:root:2021/05/10 08:02:40 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 56 3690 665 5026 796
INFO:root:2021/05/10 08:02:41 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 56 3682 704 5026 732
INFO:root:2021/05/10 08:02:42 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 55 3650 860 5022 732
INFO:root:2021/05/10 08:02:43 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 55 3679 719 5025 796
INFO:root:2021/05/10 08:02:44 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 55 3684 694 5026 732
INFO:root:2021/05/10 08:02:45 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 55 3672 753 5025 672
INFO:root:2021/05/10 08:02:46 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 55 3683 699 5028 796
INFO:root:2021/05/10 08:02:47 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 55 3686 685 5026 1353
INFO:root:Status check complete. Commencing battery-level check.
INFO:root:Units calculated during this session:  0
INFO:root:2021/05/10 08:02:47 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 55 3686 685 5026 1353
INFO:root:Battery below threshold, shutting down pi.
INFO:root:Shutdown will be issued in 2:00 minutes. PiJuice will cut power in 2:30 minutes.
INFO:root:Starting logging.py...
INFO:root:2021/05/10 08:19:46 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 54 3620 967 5015 1238
INFO:root:2021/05/10 08:19:47 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 54 3672 714 4966 779
INFO:root:2021/05/10 08:19:48 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 54 3676 694 5028 915
INFO:root:2021/05/10 08:19:49 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 54 3668 733 5026 779
INFO:root:2021/05/10 08:19:50 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 54 3643 855 5022 1151
INFO:root:2021/05/10 08:19:51 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 28 54 3677 690 5028 846
INFO:root:2021/05/10 08:19:52 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 54 3671 719 5026 732
INFO:root:2021/05/10 08:19:53 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 54 3629 976 5018 863
INFO:root:2021/05/10 08:19:54 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 54 3670 724 5025 796
INFO:root:2021/05/10 08:19:55 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 54 3670 724 5026 863
INFO:root:Status check complete. Commencing battery-level check.
INFO:root:Units calculated during this session:  0
INFO:root:2021/05/10 08:19:55 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 54 3670 724 5026 863
INFO:root:Battery below threshold, shutting down pi.
INFO:root:Shutdown will be issued in 2:00 minutes. PiJuice will cut power in 2:30 minutes.
INFO:root:Starting logging.py...
INFO:root:2021/05/10 09:02:38 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 63 3721 719 5018 1552
INFO:root:2021/05/10 09:02:39 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 63 3781 427 5028 796
INFO:root:2021/05/10 09:02:40 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 63 3787 398 5026 1010
INFO:root:2021/05/10 09:02:41 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 63 3769 485 5026 732
INFO:root:2021/05/10 09:02:42 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 63 3780 432 5029 863
INFO:root:2021/05/10 09:02:43 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 63 3782 422 5026 732
INFO:root:2021/05/10 09:02:44 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 63 3778 442 5026 796
INFO:root:2021/05/10 09:02:45 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 63 3757 544 5025 863
INFO:root:2021/05/10 09:02:46 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 63 3775 456 5026 796
INFO:root:2021/05/10 09:02:48 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 63 3765 505 5025 934
INFO:root:Status check complete. Commencing battery-level check.
INFO:root:Units calculated during this session:  0
INFO:root:2021/05/10 09:02:48 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 63 3765 505 5025 934
INFO:root:Battery below threshold, shutting down pi.
INFO:root:Shutdown will be issued in 2:00 minutes. PiJuice will cut power in 2:30 minutes.
INFO:root:Starting logging.py...
INFO:root:2021/05/10 10:02:38 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 30 73 3775 811 5002 1027
INFO:root:2021/05/10 10:02:39 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 30 73 3842 483 5022 732
INFO:root:2021/05/10 10:02:40 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 73 3844 474 5026 796
INFO:root:2021/05/10 10:02:41 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 29 73 3842 483 5026 747
INFO:root:2021/05/10 10:02:42 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 30 73 3841 488 5025 1109
INFO:root:2021/05/10 10:02:43 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 30 73 3843 478 5026 811
